,EP,EP_Predicted
5274,484.03,485.49296691029804
5275,471.24,464.41792486771357
5276,442.2,438.6535608555795
5277,470.48,468.53027972535085
5278,437.82,434.2594375765155
5279,430.98,433.8174108239064
5280,482.97,485.7480635538387
5281,438.17,438.4564543820699
5282,441.15,433.71837670017874
5283,429.81,439.96039358756997
5284,430.2,431.1821304884961
5285,456.04,464.71041093395183
5286,435.96,440.3402307337847
5287,440.14,440.92169503922867
5288,447.46,444.96944318381236
5289,451.5,452.1715856071822
5290,438.28,434.00379545986476
5291,439.33,438.17430350813913
5292,441.2,443.01531856334265
5293,452.28,451.2324435948099
5294,477.79,471.7589787857889
5295,455.86,453.3115182839615
5296,444.39,434.2739272452281
5297,434.61,433.22946064089695
5298,461.78,456.47082447544443
5299,427.84,430.96768950858467
5300,447.16,450.2372491248555
5301,437.75,432.90900589664494
5302,431.37,433.34593074216895
5303,444.6,447.4217695405845
5304,465.9,472.26579329905775
5305,479.69,482.30191350176483
5306,431.18,431.6664117160116
5307,470.46,471.06223814786034
5308,476.04,473.4203301588122
5309,446.3,449.10121183919034
5310,438.89,434.76728039784666
5311,435.7,432.6806293656951
5312,460.54,466.591853734818
5313,478.34,474.04098037079353
5314,478.88,478.2921975136415
5315,447.85,448.54457163334223
5316,447.07,449.0565106056412
5317,474.7,470.5701008813938
5318,430.87,433.4046216119295
5319,428.62,432.6077278890791
5320,488.57,486.0200613216291
5321,437.52,435.3159096812232
5322,464.54,459.0425534861358
5323,465.61,474.0567358693466
5324,452.57,449.16665736743283
5325,474.74,477.9851141824517
5326,475.65,469.89459628245476
5327,441.57,443.30339953677867
5328,475.55,482.58547399928386
5329,448.39,450.2372491248555
5330,479.15,483.3759868998703
5331,468.01,471.37269282533236
5332,439.2,444.31614288245504
5333,494.3,488.3872190396815
5334,431.35,434.55321530951164
5335,469.67,470.5000339118654
5336,430.32,431.24106804787294
5337,465.25,463.4136220656152
5338,425.35,431.29110128879034
5339,460.02,464.0875597173896
5340,455.72,448.2183426204711
5341,470.19,466.81353105271285
5342,482.9,484.3479748356295
5343,425.71,431.7005562317517
5344,431.99,433.3954856495678
5345,480.82,481.0090771843482
5346,432.65,434.7883834997163
5347,479.63,478.0282420538259
5348,437.94,437.94272725256667
5349,429.25,431.1839884080775
5350,435.02,434.3406631732593
5351,438.68,434.03254215710126
5352,434.95,433.0913606032614
5353,484.19,483.6482131328344
5354,432.07,434.5105703534885
5355,443.89,446.1729363128178
5356,467.82,463.8302454209276
5357,433.92,432.54322667022115
5358,429.34,438.1127978881477
5359,445.67,450.394529734445
5360,439.4,440.9464057112488
5361,471.16,468.298650272963
5362,441.85,445.83272683586983
5363,481.46,479.4927457431083
5364,430.15,433.1770106001531
5365,435.93,434.2186690454715
5366,481.29,476.98287540260054
5367,446.05,443.4095368067852
5368,455.2,452.53490745944947
5369,444.89,444.67081578907045
5370,449.79,443.6827188779218
5371,431.27,431.63036840567605
5372,449.59,451.1654980735843
5373,434.2,436.9527741562075
5374,430.3,437.3298703259298
5375,439.81,434.2668709999152
5376,438.45,439.07460698443856
5377,447.45,447.4452634553082
5378,438.24,443.166709726944
5379,463.75,462.03934330275064
5380,438.99,440.35546817045474
5381,456.18,458.6540131206647
5382,458.49,459.60707736328936
5383,432.88,434.21500301269396
5384,454.06,451.53825973719603
5385,458.97,452.05675079397804
5386,440.95,443.8030543908894
5387,426.18,431.50263705085064
5388,443.6,442.1628344555435
5389,445.22,439.7585862008445
5390,435.06,436.46187489428667
5391,445.02,441.7736540514166
5392,481.93,477.9177385269751
5393,477.56,472.29497458682886
5394,430.87,431.84430303863945
5395,469.83,469.3699110460271
5396,456.12,459.2520144681639
5397,432.95,432.66291296710665
5398,460.42,467.3279576232902
5399,482.52,480.4218609123454
5400,458.47,455.2903428966094
5401,472.9,474.0587829293846
5402,432.0,433.1644298613806
5403,477.3,475.1261804421096
5404,432.89,435.58090714162745
5405,471.6,475.7318260366269
5406,475.59,470.74227006781007
5407,446.05,442.2613944191545
5408,455.5,461.9615027075054
5409,462.25,467.0777460563623
5410,447.16,443.91629086367976
5411,463.03,469.12896370381253
5412,449.44,451.012527159946
5413,437.07,438.4061577343649
5414,441.66,438.49566172510725
5415,433.44,434.30594636582254
5416,450.39,453.80966567336407
5417,445.37,447.09096443182233
5418,460.02,458.47406851384636
5419,444.9,447.4281174220892
5420,436.94,434.32218616640125
5421,435.89,431.9885244558896
5422,455.52,465.0605173719173
5423,479.68,477.1453133326319
5424,425.21,429.7062127855855
5425,450.74,453.49380831729434
5426,485.96,485.73722270348065
5427,436.5,439.883388089607
5428,433.86,434.20639535862676
5429,430.79,433.81980162239205
5430,439.11,444.29903032882805
5431,479.4,480.60872537847274
5432,442.87,441.7025340557044
5433,439.09,439.24403389228365
5434,467.18,468.12010611700424
5435,430.37,432.04027366844383
5436,432.79,434.27253938860923
5437,448.91,447.2917876639559
5438,443.86,443.64112869716723
5439,473.23,474.90911815733267
5440,430.35,432.6213402389191
5441,478.23,477.1155539371175
5442,430.2,435.72962243857455
5443,470.91,470.6576256085918
5444,483.77,485.7799928227844
5445,456.85,453.32115234710494
5446,454.92,450.8421954124518
5447,486.86,487.8650829902659
5448,469.18,464.94225042887973
5449,443.55,441.97684590833114
5450,441.2,446.84697360909854
5451,482.99,481.379559404581
5452,462.46,468.01198625384455
5453,440.97,442.9745906703594
5454,439.28,442.30735227775216
5455,447.64,449.2181700546117
5456,446.26,445.9698524955864
5457,482.1,485.7975728872698
5458,433.89,435.4096315589814
5459,479.64,477.1661738385083
5460,456.32,460.90090805029797
5461,432.51,436.157396575625
5462,444.22,442.77620334653164
5463,432.22,431.82675433985355
5464,463.69,461.1264132077676
5465,437.27,437.5581164556259
5466,439.33,441.914880348076
5467,436.89,436.05131017509683
5468,454.47,451.19343840303964
5469,479.58,475.9857012260928
5470,492.39,485.8670140204115
5471,454.68,448.8687230740821
5472,434.93,434.4083092402827
5473,459.39,456.72221140204897
5474,444.39,442.9299656048917
5475,448.09,445.62369875024785
5476,448.56,444.89430088366737
5477,451.86,450.11452296941974
5478,458.94,460.4903616642484
5479,483.82,480.5344625593182
5480,461.37,467.85216522068623
5481,427.41,432.04154373600716
5482,490.84,487.5184108783492
5483,466.05,468.40692544185083
5484,475.49,477.1053751903525
5485,431.11,434.81331144287157
5486,489.6,486.05668456994164
5487,443.31,445.9228776050288
5488,442.71,441.440508208582
5489,451.44,449.2479944270017
5490,426.79,433.1843345515485
5491,440.06,441.81777377671006
5492,457.54,455.77410569991054
5493,451.96,450.01070326065457
5494,478.53,474.3649199741131
5495,436.33,438.2707810179359
5496,465.74,468.5794860815529
5497,477.68,476.70143948868747
5498,490.23,486.50450311171556
5499,435.57,438.2270197442447
5500,442.2,442.39253079446013
5501,470.81,472.26832355061885
5502,440.81,440.6026126569532
5503,441.53,438.68099434910334
5504,436.81,436.3294137492816
5505,482.34,474.4102472031344
5506,454.5,453.6402291141645
5507,447.27,440.8207505093917
5508,442.72,446.097382352632
5509,449.54,438.02404075036196
5510,449.32,450.2372491248555
5511,470.44,473.6068281325563
5512,433.34,434.11396811529454
5513,453.94,458.21775882034177
5514,457.01,454.604532874428
5515,483.82,483.43691655895014
5516,469.04,472.3518064359699
5517,467.4,470.09759398506174
5518,471.11,468.84745389107576
5519,468.45,469.2303541352241
5520,453.81,450.34573800673587
5521,474.71,477.6495051619758
5522,478.51,474.73783471105935
5523,473.51,474.6915058950373
5524,468.64,465.2752704723577
5525,458.1,461.43187612098745
5526,439.81,442.05557591228603
5527,463.96,466.9372446117233
5528,486.08,485.4367604827283
5529,478.81,480.1329694124519
5530,453.49,452.27266898005723
5531,433.02,434.2668709999152
5532,451.37,451.2590163782988
5533,467.16,468.9866190776612
5534,468.5,474.00143781484616
5535,461.54,463.31022905256555
5536,458.46,463.39412430862285
5537,437.06,434.6862692848205
5538,480.29,479.8904898534848
5539,483.12,485.39489047004787
5540,438.09,440.6476983393945
5541,479.8,485.2020943700857
5542,430.75,433.6318349358165
5543,440.76,446.7140429378541
5544,473.17,470.7694114559937
5545,434.97,432.7884857706293
5546,469.55,470.7753636731857
5547,447.73,444.6506156543374
5548,446.71,444.1779600840632
5549,479.16,481.48411269802966
5550,483.06,484.62271591683816
5551,452.99,449.00583336450256
5552,473.02,469.94875981514235
5553,449.11,446.3488340222824
5554,458.75,463.54598762523744
5555,463.22,462.70934925033123
5556,444.56,450.8057620984926
5557,464.86,468.9650404077691
5558,434.02,434.4972457489563
5559,476.4,474.8422597218114
5560,474.16,473.2547792162378
5561,463.35,458.29966541345055
5562,438.24,439.924385769352
5563,438.71,432.33066542698583
5564,484.26,486.20653279941575
5565,443.27,435.10040080300314
5566,473.68,471.46026894130017
5567,454.21,451.70666390574877
5568,466.24,463.1467753816524
5569,448.72,442.51217059568955
5570,465.78,470.0493872434687
5571,446.05,444.258900431887
5572,467.56,481.29804362292015
5573,430.9,435.6002009566022
5574,433.21,434.01094191643796
5575,429.57,432.43986505745767
5576,453.13,448.7437884992747
5577,448.91,449.624139975284
5578,457.81,463.24997703176996
5579,457.49,463.9976352157249
5580,444.01,445.81599103674756
5581,443.75,443.1989188024698
5582,463.2,465.8192476840475
5583,469.23,472.30589718936415
5584,460.84,459.3989091146934
5585,440.88,439.58845966492584
5586,440.16,441.8417826142697
5587,461.27,462.78978783213364
5588,427.55,432.6352766928635
5589,453.5,452.1941988438809
5590,426.55,430.96768950858467
5591,437.01,440.2301845279181
5592,484.34,482.6977593388456
5593,477.62,479.093420557037
5594,443.58,445.3273045571186
5595,469.65,473.20588471768167
5596,440.22,440.2088122476459
5597,455.39,448.3687868667192
5598,441.4,445.712515640186
5599,468.0,472.78865572594856
5600,474.31,476.9042663162334
5601,476.32,475.56309016680234
5602,441.76,438.45415126654365
5603,445.0,444.7991523426054
5604,460.72,479.85870439130883
5605,432.41,435.7774178428869
5606,430.98,432.00175064202904
5607,439.15,442.7350580179741
5608,473.31,473.29536816827533
5609,441.87,441.44896100601153
5610,481.6,482.373416280059
5611,436.59,434.69694414878245
5612,436.39,438.69180908158256
5613,453.29,452.1270640110544
5614,435.35,440.23536129072824
5615,474.4,473.35512014679045
5616,467.95,465.2881183436214
5617,473.74,474.0067337634977
5618,451.38,452.1270640110544
5619,482.22,484.71578811528695
5620,451.08,456.9098442514383
5621,473.84,473.49719068815205
5622,475.36,469.66599280884225
5623,434.68,434.732534089525
5624,467.72,461.12348683599015
5625,451.79,461.352505920584
5626,438.49,436.84255065753024
5627,485.6,482.873301888277
5628,438.08,441.5557405253624
5629,488.02,483.6938772966693
5630,431.7,434.58738215491576
5631,471.86,476.55201308592956
5632,473.73,477.5662330528306
5633,432.25,434.2812690827449
5634,474.49,477.50401713438464
5635,476.75,481.4868325179473
5636,461.12,468.3442509163997
5637,443.65,443.7063417833178
5638,438.6,438.37297340680306
5639,474.52,476.1625972414665
5640,462.3,469.9909498554161
5641,430.16,431.3251062207783
5642,447.14,446.3825705486704
5643,444.61,446.2407274943771
5644,427.67,432.40845935954593
5645,446.96,447.8286028524506
5646,474.68,471.5135407811936
5647,427.35,433.3603325673084
5648,468.67,469.92019244485107
5649,476.02,481.0348811228571
5650,474.57,472.07251029763677
5651,450.64,450.30425939884094
5652,442.54,441.56275165248223
5653,434.1,437.50447340725634
5654,466.15,470.80588672110696
5655,481.44,480.72040843967415
5656,465.73,465.73693302980735
5657,472.62,473.2547792162378
5658,440.8,441.21153882962824
5659,465.87,468.17628771154796
5660,476.88,471.13715702716195
5661,445.17,444.51908131493366
5662,447.95,449.23740026526775
5663,426.07,431.3565208220766
5664,447.3,446.4747414865043
5665,427.39,432.05725821138077
5666,449.98,445.8386574893256
5667,438.43,433.5588851343391
5668,431.23,436.42193345386556
5669,472.54,473.5968403481232
5670,458.09,460.6224053405123
5671,465.62,460.06456661409925
5672,431.57,432.4513251624636
5673,447.16,443.37480479518376
5674,468.37,463.51845920446334
5675,478.02,477.03180375212673
5676,425.75,434.0107276644737
5677,458.99,464.65550567610256
5678,464.03,463.8033085882829
5679,478.38,474.2332216449292
5680,440.13,440.40007841685406
5681,471.17,466.60079076785
5682,430.47,433.67318020522043
5683,452.28,451.64405958247573
5684,468.82,468.68656268273554
5685,432.26,434.4251221362654
5686,456.71,467.8819021893089
5687,442.76,443.1834266520976
5688,471.71,476.2624671368244
5689,467.57,462.418641488622
5690,481.38,483.5850561211959
5691,435.04,436.1906856890473
5692,465.44,466.36274655523107
5693,446.17,446.66232170268785
5694,440.28,432.3519032158538
5695,430.72,433.17056702572523
5696,474.8,473.0669403507359
5697,479.53,481.705967340717
5698,468.8,461.1608297449442
5699,440.64,448.62623282415785
5700,432.22,434.18527342193437
5701,438.62,441.9815683637529
5702,452.31,443.01922723779074
5703,490.78,488.6125597648193
5704,453.09,454.8641013561472
5705,436.39,443.8373543730797
5706,467.15,468.8934544495329
5707,445.65,441.09322379033404
5708,487.94,486.0559617394745
5709,474.24,473.3733309486022
5710,433.25,433.5928754237006
5711,462.87,470.12103391995174
5712,469.23,468.10660822871836
5713,482.15,481.3138372969054
5714,434.85,435.86857121538145
5715,444.17,442.4814414302787
5716,441.88,444.11324986493804
5717,434.94,434.81496087199685
5718,436.36,441.9300202974238
5719,450.32,446.86766879069825
5720,474.73,471.83101972103947
5721,431.33,433.06733117367475
5722,433.02,432.81621757175253
5723,454.67,459.9662918857119
5724,440.64,440.51495394568366
5725,454.6,459.3660316785368
5726,478.66,476.55392498671165
5727,464.45,468.2468517016728
5728,445.36,443.37736571520173
5729,432.26,433.7561666795677
5730,439.72,441.82071312573413
5731,469.59,471.2272917114865
5732,435.43,434.27253938860923
5733,453.08,447.34455067139737
5734,444.03,446.1202689365323
5735,456.92,455.2514414884751
5736,448.67,450.26976438838585
5737,441.23,442.2150930419367
5738,470.39,468.5495023555212
5739,475.77,469.5901186216963
5740,430.93,435.5619880214839
5741,484.65,483.5742791861778
5742,453.28,449.9782879114345
5743,447.44,442.9991686580824
5744,444.35,441.91992817840526
5745,454.42,448.52268818092466
5746,479.17,477.6817439516353
5747,477.99,475.2299846911518
5748,475.96,473.6288430541512
5749,450.23,448.8177123697852
5750,438.17,442.7420089632956
5751,437.9,442.3699808721855
5752,437.85,442.27450445662197
5753,455.19,451.5598646451633
5754,483.61,482.67352367354715
5755,446.19,447.3420191156018
5756,470.88,467.74680625366415
5757,467.08,463.80356828619523
5758,484.29,482.15980958098226
5759,483.77,484.8908695273067
5760,462.84,471.34870179171867
5761,433.84,431.24129288302345
5762,432.85,432.50742481734477
5763,441.67,438.1756219285031
5764,486.4,479.4061231959074
5765,431.37,432.6848572747252
5766,426.79,433.0888291866156
5767,479.78,477.7621895453075
5768,432.02,431.90404662278877
5769,461.2,462.5241509049081
5770,450.06,451.61339079795243
5771,434.54,435.9014904271509
5772,468.8,465.95257342773203
5773,474.64,477.6495051619758
5774,461.15,459.60707736328936
5775,445.41,444.78551437294
5776,444.78,444.95930524453007
5777,481.49,482.86994982309807
5778,443.02,443.5383130153443
5779,474.44,479.9853855520076
5780,468.4,466.405940939131
5781,448.4,449.6117328120281
5782,475.89,470.01364400293505
5783,430.26,435.0630578940491
5784,456.84,452.18184523794764
5785,452.64,452.5639725177306
5786,487.79,482.05257458059793
5787,441.16,441.0222742313533
5788,477.02,478.49200223944905
5789,485.8,485.73722270348065
5790,451.95,446.7219303042082
5791,458.82,464.7368351430106
5792,445.11,446.8405659117796
5793,432.47,435.9473312262072
5794,442.48,440.68186347808233
5795,483.13,486.4095297472647
5796,454.62,450.098667687962
5797,480.74,485.0373886296901
5798,444.0,454.3292136307909
5799,454.46,452.17088231289813
5800,471.32,479.1359778354831
5801,466.36,461.56998602343606
5802,430.07,431.68245820812854
5803,451.89,448.444372583873
5804,434.29,434.0522681175437
5805,464.85,465.5016325493786
5806,436.47,437.2673372168269
5807,436.67,438.47123224554997
5808,432.03,433.32920451354624
5809,448.83,451.19957710173543
5810,467.1,464.698535009298
5811,441.8,441.6239365836171
5812,431.47,432.4869005869505
5813,444.12,444.0573526401828
5814,430.94,432.39136014947746
5815,462.86,459.47680305871035
5816,433.94,432.0511528236044
5817,444.98,442.900721808862
5818,450.14,452.36114571149864
5819,473.6,473.6288430541512
5820,442.79,445.9794149882123
5821,444.81,444.70068554966434
5822,459.6,463.0014586014272
5823,465.22,466.8665478110694
5824,429.29,433.72168336172183
5825,439.47,441.6633170386323
5826,468.47,471.77232498400895
5827,430.07,432.46055303562105
5828,438.24,437.16748129598597
5829,438.61,441.9395029993771
5830,463.81,460.9525931730973
5831,430.33,435.03833754027204
5832,432.14,433.16588822815373
5833,447.85,445.5010584625841
5834,435.22,434.2360823376377
5835,457.55,455.27420249928093
5836,437.92,433.6780925790787
5837,432.64,432.92072703548604
5838,463.39,462.4496222950843
5839,442.22,441.2321690352492
5840,465.36,466.6888300410266
5841,462.28,468.8851403456298
5842,477.71,475.2572550568645
5843,480.84,476.6616216842256
5844,447.67,447.6271566854719
5845,469.29,472.42541500834926
5846,483.8,482.6349936670259
5847,452.03,447.46515890392516
5848,469.33,466.8358533092732
5849,453.87,455.5870106075902
5850,477.45,476.78578523840815
5851,439.67,436.5209700059945
5852,433.31,437.65732200441715
5853,454.14,464.86692043785746
5854,444.39,441.77502642111114
5855,432.96,432.50714816026135
5856,448.61,446.6150584347113
5857,453.03,448.5251818465419
5858,447.74,449.8931807589065
5859,432.33,432.7572633869955
5860,466.14,463.7717521433355
5861,465.03,463.88229027274235
5862,462.87,464.7662212786062
5863,456.32,461.07888090957925
5864,474.18,472.6691033728795
5865,482.78,482.6349936670259
5866,431.83,432.5144610245556
5867,441.51,444.93062534939986
5868,436.36,436.4043274884669
5869,467.76,453.05745728154307
5870,433.83,435.92610401244383
5871,437.93,438.5109460729189
5872,453.72,459.31554336408686
5873,467.11,465.76135445986944
5874,451.7,447.67700312431236
5875,441.9,442.3907570823523
5876,474.08,473.86132039804835
5877,462.64,463.6845920106985
5878,480.87,478.6820491957644
5879,481.88,480.7370645594111
5880,434.32,432.7978816125542
5881,480.74,479.093420557037
5882,449.08,451.04180084265363
5883,456.25,451.82420264310747
5884,436.95,436.74255880788365
5885,435.4,432.7380466853698
5886,439.14,434.1720523490567
5887,466.2,467.98311253123444
5888,482.55,479.69580165498115
5889,471.46,464.39089475687234
5890,442.44,447.36308814752533
5891,457.59,461.3610583955795
5892,470.96,472.8129383895604
5893,434.66,434.6240054631673
5894,452.06,452.7857685805776
5895,434.24,433.7653135931364
5896,479.96,479.1187172079297
5897,447.12,441.60034106348917
5898,441.24,441.8326053047255
5899,438.95,440.27948502175957
5900,467.6,466.0887908141741
5901,436.31,432.590736394203
5902,437.01,438.2707810179359
5903,448.73,452.07498423179004
5904,442.36,444.42342404336927
5905,449.54,453.95595462328237
5906,464.58,464.7098539708866
5907,437.06,441.2932704354422
5908,454.35,451.70666390574877
5909,428.87,430.087566271562
5910,467.48,467.4144788179754
5911,461.07,460.9599413856886
5912,439.3,440.2628136167165
5913,462.1,472.14557757286053
5914,451.52,446.92134529850347
5915,447.06,445.1624889923917
5916,481.83,476.43558327678693
5917,452.71,448.9965299962295
5918,471.0,465.60396511529535
5919,449.57,447.45835309065325
5920,453.01,452.11531379301476
5921,430.55,434.44860381625574
5922,475.51,477.78919437109295
5923,431.36,433.77070304648475
5924,445.37,445.4899615447451
5925,456.57,455.93554893251184
5926,453.3,454.21657129835336
5927,439.55,444.58123703248316
5928,478.61,478.7138220084383
5929,443.48,445.33478367957144
5930,445.03,449.075427224595
5931,459.13,462.1264187482274
5932,445.1,450.2739832831747
5933,445.59,441.30336752534765
5934,438.92,439.75588744467086
5935,442.71,442.685354479624
5936,429.27,431.55549941562305
5937,435.57,433.34566856628385
5938,448.13,445.5549909334594
5939,441.61,440.8470405537087
5940,463.34,463.2756904389375
5941,432.59,436.70329861602403
5942,439.44,440.0585325233771
5943,465.28,464.0701377805785
5944,477.26,479.69555358294315
5945,436.89,432.63361570582975
5946,477.73,476.70189873343617
5947,476.87,475.9621283415445
5948,428.5,433.73530959816435
5949,442.39,444.808095110781
5950,442.12,442.5642066354462
5951,436.75,438.89421135351586
5952,460.2,456.0845209477002
5953,476.69,476.2126583446256
5954,471.73,469.4918279460875
5955,443.2,438.9810244718989
5956,468.88,467.67336984440624
5957,475.91,476.4519568652565
5958,456.25,449.89374058890456
5959,436.69,439.66994157297387
5960,443.12,445.0344834763345
5961,443.79,446.2312582059303
5962,479.64,477.4140619980845
5963,463.93,461.1137182954716
5964,448.51,448.500524216846
5965,468.64,466.4397653277246
5966,447.35,448.1322678187268
5967,440.05,440.8705878317418
5968,450.48,452.7118814135975
5969,467.06,463.985151073317
5970,464.81,471.05487022294886
5971,440.85,434.925259391598
5972,438.67,441.62060508084505
5973,468.18,466.7924897381351
5974,435.94,431.1530637545634
5975,461.08,467.5500730382425
5976,470.68,467.9630316845127
5977,464.07,471.3634814795994
5978,467.01,467.03711934666546
5979,439.43,432.60512781681905
5980,439.98,443.526347231234
5981,432.41,434.40654958711735
5982,459.85,461.84315565653776
5983,450.92,445.2911273924075
5984,453.58,443.17716380991754
5985,434.45,438.8863179798739
5986,466.06,467.0504689149171
5987,475.42,472.09895594988984
5988,447.06,448.86346754532144
5989,439.01,441.90497316801225
5990,445.87,443.46837090791496
5991,433.53,431.62488936573027
5992,477.75,474.9588863570846
5993,464.11,466.16176161018234
5994,469.11,471.83782766612757
5995,443.8,444.5548111323384
5996,452.89,452.3457717895064
5997,465.57,469.5337720357945
5998,437.62,433.982221712302
5999,434.77,433.02906242338645
6000,469.25,467.0273614288449
6001,437.45,440.58638449960864
6002,434.88,435.0167441861637
6003,464.93,469.3551532580546
6004,460.48,454.53037604471274
6005,466.07,464.07700937725167
6006,467.47,467.67336984440624
6007,468.14,468.74437278305373
6008,489.62,486.0200613216291
6009,471.82,476.2904196593307
6010,431.18,432.9535434111009
6011,458.51,457.3969461462761
6012,440.01,442.53097106199886
6013,478.95,479.0740961472059
6014,452.7,450.7503845967623
6015,435.64,435.2971565235027
6016,444.7,443.8359234775182
6017,477.8,480.1778476299172
6018,474.2,475.6604935599619
6019,440.53,441.04870748461514
6020,469.13,463.4882980911652
6021,437.95,433.7518012252138
6022,432.07,437.0433251407368
6023,457.53,463.56724138798046
6024,425.75,431.191863157185
6025,462.07,471.23374238234595
6026,459.45,455.5779977625481
6027,438.17,433.31008596347914
6028,473.64,471.70930714026395
6029,455.22,450.58611462418156
6030,455.02,454.78579720925734
6031,483.88,486.0195760194991
6032,431.84,432.33066542698583
6033,474.88,472.08117583969727
6034,467.55,468.25588398971604
6035,437.35,433.7030507477004
6036,491.1,484.04187627874774
6037,465.85,465.9436033934377
6038,473.44,469.51786580122706
6039,435.71,441.9114098461902
6040,451.02,449.67518443269745
6041,465.24,466.2450682967505
6042,443.34,437.4460988127279
6043,442.0,442.7681064852836
6044,449.03,443.12397900731366
6045,484.67,482.1414021299943
6046,455.22,448.8786498819617
6047,455.48,459.9597931085472
6048,435.62,437.22469273541526
6049,434.34,438.41511159423817
6050,440.13,441.2346046287674
6051,449.47,451.62549815295677
6052,432.64,433.4347497763951
6053,474.81,473.330056435434
6054,428.91,432.85149803356126
6055,439.36,439.7680875138459
6056,457.92,461.5603676022147
6057,470.14,472.6018641211862
6058,444.02,445.91477768793084
6059,472.04,469.00939396112733
6060,446.62,445.31749337169896
6061,458.74,454.430435650588
6062,436.3,432.03696151920616
6063,460.27,462.8708730699884
6064,473.31,476.16665745806233
6065,437.08,439.7210455510197
6066,460.03,459.01414041154857
6067,473.22,471.9710349835093
6068,441.56,435.84580709145126
6069,433.07,434.27253938860923
6070,461.96,464.9532618312691
6071,447.91,444.480971333086
6072,454.88,464.76256583636274
6073,480.74,478.4807155987279
6074,460.57,460.2657655182205
6075,446.93,443.52226260369645
6076,474.99,474.53484703771454
6077,447.42,447.19285150634744
6078,489.8,487.85916354754266
6079,438.36,433.723720182995
6080,430.32,433.1806156637654
6081,467.89,462.4918498672699
6082,441.78,442.3419955702212
6083,437.37,436.3225389343032
6084,427.66,434.3763745489642
6085,439.94,434.57902118691817
6086,435.52,435.9091108488121
6087,475.54,484.9441327612499
6088,462.2,456.3534792019167
6089,479.22,476.3563816960819
6090,475.42,477.0027848437229
6091,484.55,480.0060118412998
6092,466.31,459.72414986498904
6093,466.05,470.95106558184096
6094,429.41,432.2642326538798
6095,463.24,461.8997391511298
6096,447.48,445.96676029416966
6097,430.06,432.22896933315775
6098,432.58,435.44056072174175
6099,472.63,471.94310990714433
6100,449.54,443.3135719006988
6101,437.26,437.45504656622643
6102,454.5,447.8300526448857
6103,468.27,471.2608951571091
6104,470.17,474.279391608562
6105,474.61,479.4678257318988
6106,480.63,481.22537609232853
6107,442.74,444.10987041938535
6108,432.08,432.47207359046195
6109,490.57,486.89901853746005
6110,446.4,451.0082543291669
6111,466.24,460.13273476650136
6112,472.68,473.16003930386756
6113,445.26,443.1228321604611
6114,435.79,437.45504656622643
6115,442.22,442.67398992839276
6116,441.08,440.71574490670264
6117,440.85,444.86460988497157
6118,444.08,443.6339800135875
6119,464.37,459.32143525039703
6120,435.47,435.42662457717125
6121,436.5,435.6475287926524
6122,463.22,458.79481771127377
6123,471.26,476.7381814446709
6124,463.71,462.3060370771435
6125,445.82,445.7447846453079
6126,434.11,439.2849024430043
6127,466.33,466.3174075138392
6128,447.89,444.68257450753845
6129,453.02,454.15745985734793
6130,433.01,432.77307525425516
6131,488.82,485.84202981084826
6132,441.4,444.79578172357634
6133,462.77,462.2089211410113
6134,435.13,433.72112764084886
6135,443.87,447.4999016130718
6136,436.5,432.0593010636206
6137,436.33,437.3925725648866
6138,432.45,434.1346506623091
6139,441.28,441.2346046287674
6140,438.46,443.4056742946794
6141,467.7,467.7939171573691
6142,454.4,461.00996265363005
6143,444.71,449.02582936150225
6144,442.47,444.12355812328974
6145,439.61,435.5905073207576
6146,453.36,448.11562766277723
6147,433.42,435.7596682158389
6148,441.6,444.8510469125646
6149,453.09,452.2481463780539
6150,476.67,476.19986102144304
6151,460.81,462.53731773358544
6152,474.72,474.3375619492434
6153,440.78,440.0389937243756
6154,485.28,485.4232413385017
6155,442.24,444.28290843317296
6156,439.8,433.2343416020009
6157,489.3,487.6752291159029
6158,472.42,470.4324147075477
6159,435.33,437.8851636140255
6160,471.07,471.8457422332566
6161,471.23,470.8176041108347
6162,442.11,443.4430466632173
6163,475.8,477.1053751903525
6164,443.7,444.42342404336927
6165,475.43,479.1168303013443
6166,471.38,476.51115198856337
6167,443.15,439.9307897291091
6168,477.5,474.8422597218114
6169,439.18,434.73848499492163
6170,464.88,466.331797547083
6171,439.03,440.3026946350677
6172,446.01,446.73296914976345
6173,467.44,468.99028803741453
6174,481.59,478.8514182127712
6175,452.2,448.276640134895
6176,428.49,432.18034546996023
6177,441.15,442.57111853622575
6178,438.26,433.68050018155196
6179,448.01,444.86275578792555
6180,437.64,442.06852946321317
6181,473.57,479.93802330707496
6182,435.76,441.0225747069018
6183,436.42,434.7883834997163
6184,432.25,433.2861470396348
6185,473.49,470.8805037484513
6186,458.34,458.74819426984317
6187,433.25,432.3532654985398
6188,445.96,447.15937709782935
6189,446.03,446.91620247528647
6190,463.65,466.3817497315442
6191,447.26,442.82707079918964
6192,485.61,483.65423047338237
6193,439.64,440.5786329487173
6194,429.83,433.70320938141487
6195,449.48,446.31257481597197
6196,456.29,459.60707736328936
6197,472.17,470.2639176556331
6198,456.65,454.9674731505976
6199,440.44,442.28473966102143
6200,460.54,460.2657655182205
6201,470.82,471.98342585731825
6202,477.41,476.38461396247214
6203,492.96,487.9726196215242
6204,482.46,482.1526238782395
6205,461.46,458.5880526498204
6206,442.76,442.543483551074
6207,449.88,444.6423676107451
6208,452.84,461.58636927455404
